"id_usuario";"id_item";"nota";"data-hora"
"308";"218";"5";"1998-02-17 15:05:17"
"145";"276";"1";"1997-12-15 07:43:54"
"222";"258";"5";"1997-10-22 20:25:48"
"840";"504";"3";"1998-03-29 18:57:27"
"537";"1085";"4";"1998-01-28 20:33:36"
"92";"214";"4";"1997-09-30 18:25:32"
"151";"499";"5";"1997-11-14 13:23:05"
"697";"456";"3";"1997-12-20 09:51:27"
"91";"172";"4";"1998-04-01 11:00:08"
"36";"875";"3";"1997-12-15 00:44:30"
"497";"123";"3";"1997-11-12 16:08:47"
"311";"200";"4";"1998-01-09 14:08:38"
"465";"588";"4";"1997-12-30 22:23:00"
"129";"990";"2";"1997-12-27 14:57:32"
"794";"249";"3";"1998-03-27 18:58:05"
"59";"220";"2";"1998-02-23 00:06:15"
"727";"226";"3";"1998-01-02 00:32:46"
"372";"452";"4";"1997-10-14 19:52:14"
"749";"934";"3";"1997-11-06 18:05:33"
"128";"48";"4";"1997-11-19 16:29:27"
"38";"218";"3";"1998-04-12 22:44:31"
"73";"588";"2";"1998-02-27 21:29:14"
"796";"401";"3";"1998-04-22 01:30:27"
"83";"66";"4";"1997-11-23 14:58:18"
"299";"408";"4";"1997-10-26 11:57:27"
"158";"302";"4";"1997-11-21 14:09:53"
"88";"286";"5";"1998-03-27 19:18:31"
"505";"98";"4";"1998-03-08 02:09:52"
"6";"521";"4";"1997-12-31 17:47:57"
"868";"640";"5";"1997-10-17 12:49:31"
"210";"357";"5";"1998-02-17 14:23:26"
"699";"1284";"3";"1997-11-10 04:33:59"
"74";"285";"3";"1998-02-24 12:17:08"
"334";"657";"4";"1998-04-02 16:38:18"
"18";"951";"3";"1997-11-21 13:26:35"
"630";"820";"4";"1998-01-24 15:43:11"
"392";"286";"2";"1998-03-27 19:23:05"
"464";"259";"4";"1997-11-01 00:27:39"
"94";"412";"2";"1998-04-04 18:14:45"
"117";"1";"4";"1997-11-21 12:28:03"
"825";"456";"3";"1998-03-04 11:21:27"
"5";"388";"2";"1997-11-10 18:54:58"
"878";"1039";"3";"1997-11-30 02:08:28"
"6";"22";"3";"1997-12-31 18:00:48"
"753";"211";"4";"1998-04-01 00:44:00"
"224";"222";"4";"1998-02-21 20:28:49"
"897";"1051";"3";"1997-11-19 23:42:52"
"833";"144";"4";"1998-02-10 22:02:25"
"312";"491";"5";"1998-04-04 11:21:42"
"613";"89";"5";"1998-03-30 00:07:17"
"38";"392";"5";"1998-04-12 22:15:20"
"314";"739";"5";"1997-10-26 15:17:41"
"554";"238";"3";"1997-10-07 10:58:02"
"741";"17";"2";"1998-04-01 15:35:11"
"758";"43";"3";"1997-12-12 22:49:07"
"655";"731";"3";"1998-02-26 03:34:32"
"339";"806";"4";"1998-03-27 18:05:37"
"576";"237";"4";"1998-02-08 21:43:23"
"354";"143";"4";"1998-03-29 21:25:47"
"269";"747";"4";"1998-04-01 13:54:06"
"761";"455";"2";"1997-10-06 23:13:59"
"267";"145";"4";"1997-11-08 04:08:23"
"500";"358";"4";"1998-02-17 19:50:10"
"801";"354";"4";"1998-03-19 15:37:25"
"663";"1048";"4";"1998-03-09 22:16:02"
"836";"750";"3";"1998-01-25 15:37:55"
"767";"1068";"4";"1998-04-01 17:33:49"
"452";"462";"4";"1997-09-26 06:07:05"
"830";"511";"5";"1998-04-02 21:01:13"
"254";"132";"4";"1998-02-02 23:13:42"
"313";"603";"5";"1998-03-27 12:48:01"
"696";"883";"4";"1998-02-02 04:23:28"
"313";"31";"4";"1998-03-27 13:18:06"
"18";"170";"5";"1997-11-21 13:41:55"
"450";"87";"5";"1997-12-17 12:54:19"
"338";"83";"2";"1997-11-13 13:21:04"
"320";"431";"5";"1998-01-14 00:42:07"
"63";"813";"5";"1997-10-01 20:07:45"
"463";"313";"4";"1998-03-15 01:20:55"
"54";"338";"3";"1997-11-30 19:38:10"
"932";"528";"5";"1998-03-30 06:26:02"
"725";"19";"5";"1997-10-05 23:58:49"
"325";"507";"3";"1998-04-01 21:54:15"
"639";"971";"4";"1998-03-30 03:38:33"
"614";"14";"3";"1997-11-13 20:34:53"
"353";"286";"5";"1998-04-01 00:52:37"
"864";"578";"3";"1998-03-02 22:52:28"
"456";"943";"4";"1997-12-05 22:49:06"
"589";"310";"5";"1997-12-28 20:41:34"
"719";"282";"4";"1997-11-12 15:21:14"
"620";"112";"4";"1998-03-15 15:59:01"
"666";"744";"3";"1997-11-23 16:34:21"
"659";"175";"5";"1998-03-31 20:27:09"
"207";"5";"3";"1997-11-29 18:43:22"
"289";"121";"3";"1997-10-13 21:42:16"
"130";"895";"5";"1998-01-12 13:49:59"
"207";"514";"4";"1997-10-26 12:05:43"
"160";"160";"5";"1997-10-14 17:47:58"
"45";"596";"3";"1997-12-01 19:06:55"
"332";"840";"4";"1998-02-19 22:39:41"
"490";"255";"1";"1997-09-28 03:31:49"
"907";"79";"5";"1997-11-21 21:53:28"
"943";"31";"4";"1998-02-28 01:11:06"
"25";"197";"3";"1998-01-26 19:00:59"
"13";"673";"3";"1997-12-14 20:04:51"
"85";"136";"4";"1997-11-13 17:52:29"
"198";"193";"4";"1998-01-07 18:17:13"
"267";"180";"5";"1997-11-08 03:48:10"
"693";"130";"1";"1997-09-28 18:45:44"
"416";"331";"4";"1998-03-16 01:09:25"
"241";"690";"2";"1998-02-11 23:11:22"
"655";"778";"2";"1998-03-21 13:27:33"
"247";"111";"5";"1998-04-20 15:30:24"
"840";"428";"4";"1998-03-29 19:12:27"
"189";"10";"5";"1998-04-22 13:58:55"
"269";"735";"2";"1998-04-01 13:28:40"
"607";"86";"4";"1998-01-03 23:14:39"
"189";"9";"3";"1998-04-22 13:53:14"
"1";"147";"3";"1997-09-25 23:29:53"
"144";"56";"4";"1998-02-21 20:56:27"
"102";"778";"3";"1998-04-19 10:10:48"
"188";"629";"4";"1997-09-24 00:54:06"
"823";"625";"4";"1997-11-01 23:46:47"
"896";"202";"2";"1998-02-10 22:11:04"
"62";"521";"5";"1997-11-12 19:45:06"
"920";"340";"4";"1998-01-07 21:39:53"
"232";"191";"4";"1998-02-27 00:16:16"
"707";"715";"3";"1998-01-31 19:49:14"
"315";"48";"4";"1997-11-17 17:44:17"
"393";"683";"4";"1998-02-17 16:01:50"
"894";"70";"3";"1997-12-17 21:22:16"
"849";"38";"5";"1997-11-16 12:50:20"
"727";"747";"2";"1998-01-02 00:41:59"
"780";"467";"3";"1998-03-31 14:05:04"
"655";"24";"3";"1998-02-14 13:30:31"
"847";"185";"2";"1997-11-07 18:51:43"
"495";"674";"3";"1998-02-28 00:19:55"
"776";"474";"5";"1998-04-03 15:37:12"
"11";"239";"4";"1998-04-06 20:16:57"
"597";"688";"4";"1997-09-27 02:45:32"
"530";"195";"3";"1998-01-02 20:35:05"
"82";"25";"2";"1997-11-05 19:20:35"
"387";"414";"4";"1998-02-03 02:16:09"
"537";"170";"3";"1998-01-28 20:46:51"
"921";"392";"4";"1998-01-13 03:44:28"
"679";"294";"1";"1998-01-08 23:26:03"
"903";"100";"5";"1998-03-27 17:40:03"
"890";"102";"3";"1997-12-19 20:43:02"
"764";"864";"4";"1997-10-07 13:53:52"
"372";"595";"4";"1997-10-14 19:57:58"
"308";"1421";"4";"1998-02-17 15:13:32"
"553";"131";"5";"1997-11-19 11:10:55"
"468";"642";"3";"1997-09-26 13:30:03"
"788";"12";"5";"1997-11-30 02:48:39"
"3";"327";"4";"1998-03-06 23:24:15"
"13";"863";"4";"1997-12-14 20:01:27"
"487";"257";"4";"1997-12-29 21:37:40"
"230";"432";"4";"1997-11-25 16:11:50"
"435";"240";"3";"1998-01-06 21:43:38"
"747";"715";"5";"1998-03-01 03:21:14"
"201";"174";"3";"1998-01-06 15:43:21"
"270";"156";"5";"1997-10-15 19:51:39"
"886";"23";"4";"1997-10-05 03:02:45"
"464";"1598";"3";"1997-11-01 00:31:28"
"719";"520";"5";"1997-11-12 15:47:46"
"276";"800";"3";"1997-09-20 18:59:05"
"643";"432";"5";"1998-04-01 13:56:11"
"618";"22";"4";"1998-03-30 22:39:50"
"640";"42";"5";"1997-09-20 14:59:05"
"499";"87";"4";"1998-01-23 20:53:18"
"211";"528";"4";"1997-11-13 19:23:23"
"442";"98";"4";"1997-12-29 07:06:23"
"883";"694";"5";"1998-04-04 09:31:50"
"758";"550";"4";"1997-12-12 22:55:15"
"638";"511";"3";"1997-10-12 19:31:18"
"790";"376";"2";"1998-01-18 18:05:33"
"405";"1424";"1";"1998-01-23 06:12:05"
"506";"239";"3";"1997-09-21 17:35:52"
"716";"222";"4";"1997-11-17 15:59:52"
"642";"468";"3";"1998-02-04 02:01:19"
"815";"435";"4";"1997-11-04 22:44:29"
"203";"815";"4";"1997-11-25 02:14:42"
"493";"24";"4";"1998-01-06 20:49:53"
"936";"926";"4";"1998-02-07 03:33:11"
"889";"568";"3";"1997-11-22 03:23:05"
"345";"955";"4";"1998-01-16 20:38:52"
"803";"271";"2";"1997-11-20 16:40:33"
"201";"284";"3";"1998-01-06 23:32:16"
"84";"486";"5";"1997-12-30 00:47:44"
"648";"386";"4";"1998-01-15 13:36:32"
"650";"416";"3";"1998-03-31 20:35:12"
"249";"79";"5";"1997-11-15 02:46:17"
"5";"379";"3";"1997-10-01 12:46:54"
"318";"265";"4";"1998-01-11 02:14:24"
"725";"301";"4";"1997-10-05 23:58:49"
"447";"1326";"4";"1997-11-06 19:20:38"
"201";"160";"5";"1998-01-06 16:02:48"
"313";"526";"4";"1998-03-27 16:49:57"
"545";"265";"4";"1997-12-26 02:50:23"
"378";"1047";"2";"1997-11-20 13:52:06"
"488";"182";"3";"1998-03-30 18:35:34"
"630";"988";"2";"1998-01-24 15:25:01"
"763";"509";"5";"1997-11-07 13:41:35"
"620";"1043";"4";"1998-03-15 15:59:00"
"716";"650";"3";"1997-11-17 16:51:18"
"291";"558";"4";"1997-09-21 15:49:17"
"932";"133";"4";"1998-03-30 06:21:15"
"215";"180";"3";"1998-04-01 09:51:00"
"17";"508";"3";"1998-01-20 02:06:19"
"180";"53";"5";"1997-10-21 10:55:25"
"249";"223";"4";"1997-11-15 02:39:30"
"402";"100";"5";"1997-10-07 20:28:24"
"452";"286";"4";"1997-10-08 05:22:12"
"586";"939";"4";"1998-01-06 02:27:39"
"896";"15";"3";"1998-02-10 22:01:40"
"463";"304";"3";"1997-10-20 19:01:21"
"144";"303";"4";"1998-02-21 20:23:27"
"249";"591";"5";"1997-11-15 02:48:10"
"712";"420";"3";"1997-09-22 16:39:00"
"497";"202";"4";"1997-11-05 17:00:23"
"708";"283";"1";"1998-04-16 06:36:03"
"645";"177";"4";"1998-04-08 13:34:34"
"135";"56";"4";"1997-11-18 09:56:05"
"581";"844";"5";"1997-11-15 22:04:34"
"246";"41";"2";"1998-01-16 01:10:11"
"884";"736";"3";"1997-10-14 17:02:09"
"303";"24";"3";"1997-11-13 21:40:47"
"201";"1128";"4";"1998-01-06 23:40:25"
"326";"232";"2";"1997-11-18 15:15:41"
"907";"88";"5";"1997-12-01 23:39:08"
"151";"277";"4";"1997-11-14 13:24:02"
"92";"49";"3";"1997-10-03 16:36:56"
"932";"483";"5";"1998-03-30 06:26:02"
"296";"24";"2";"1998-01-07 15:10:05"
"6";"527";"4";"1997-12-31 17:41:17"
"331";"486";"3";"1997-10-18 14:38:28"
"747";"28";"4";"1998-02-28 01:41:55"
"881";"409";"4";"1997-11-09 02:15:45"
"101";"756";"3";"1997-10-17 22:00:24"
"650";"233";"2";"1998-03-31 15:50:43"
"174";"937";"5";"1998-02-02 12:23:09"
"13";"450";"3";"1997-12-17 19:41:34"
"346";"1217";"4";"1998-01-31 16:16:41"
"843";"1039";"3";"1997-11-13 15:36:55"
"18";"921";"5";"1997-11-21 14:13:57"
"72";"550";"4";"1997-11-20 11:48:54"
"214";"175";"5";"1998-04-15 16:22:33"
"496";"191";"5";"1997-10-05 14:30:32"
"450";"176";"4";"1997-12-17 12:38:08"
"60";"495";"3";"1997-12-28 13:47:19"
"886";"153";"3";"1997-10-05 03:01:19"
"398";"284";"2";"1997-09-30 18:26:21"
"507";"245";"5";"1998-03-15 09:26:49"
"381";"473";"5";"1998-04-16 00:25:50"
"181";"322";"1";"1997-11-08 01:03:34"
"417";"778";"4";"1997-11-15 23:52:22"
"297";"24";"4";"1997-09-22 15:51:00"
"931";"281";"3";"1998-03-27 19:14:43"
"493";"50";"5";"1998-01-06 21:05:53"
"942";"313";"3";"1998-03-30 15:26:36"
"821";"707";"5";"1997-09-20 19:17:28"
"158";"184";"3";"1997-11-21 14:46:47"
"150";"293";"4";"1997-11-05 13:22:26"
"625";"588";"4";"1998-03-30 10:04:17"
"859";"25";"4";"1998-01-25 21:54:16"
"16";"15";"5";"1997-10-24 16:40:01"
"283";"435";"5";"1997-11-11 22:30:06"
"511";"1527";"4";"1998-03-15 20:35:52"
"293";"195";"3";"1998-03-03 03:21:59"
"308";"1121";"3";"1998-02-17 14:47:27"
"587";"351";"2";"1998-04-18 00:54:43"
"301";"24";"4";"1997-12-14 01:38:32"
"554";"678";"3";"1997-10-07 10:33:49"
"393";"544";"3";"1998-02-17 16:52:15"
"860";"49";"2";"1998-01-28 09:41:56"
"829";"105";"3";"1997-12-09 20:58:44"
"92";"111";"3";"1997-09-30 14:38:55"
"193";"94";"3";"1998-03-05 16:53:12"
"102";"625";"3";"1998-01-02 10:40:18"
"669";"196";"3";"1998-04-14 07:37:14"
"551";"264";"3";"1998-04-16 22:19:30"
"854";"125";"3";"1997-12-22 14:51:39"
"468";"39";"3";"1997-09-26 14:51:49"
"48";"71";"3";"1997-11-13 12:27:30"
"116";"347";"2";"1998-02-01 02:04:41"
"846";"211";"2";"1998-01-04 18:08:09"
"213";"591";"4";"1997-11-07 23:14:55"
"450";"510";"4";"1998-02-16 17:25:22"
"900";"1132";"1";"1997-10-25 23:36:04"
"126";"690";"3";"1998-02-18 23:02:15"
"694";"138";"3";"1997-10-01 15:21:22"
"655";"359";"3";"1998-02-13 23:54:43"
"279";"109";"5";"1997-11-30 02:50:18"
"276";"1131";"3";"1997-09-20 19:55:16"
"532";"313";"5";"1998-01-12 05:38:46"
"826";"1231";"3";"1998-01-24 22:14:14"
"293";"151";"4";"1998-03-03 03:02:07"
"487";"265";"5";"1997-12-30 22:03:56"
"247";"50";"5";"1998-04-20 15:30:24"
"908";"55";"3";"1997-11-16 20:18:54"
"338";"211";"4";"1997-11-13 13:21:32"
"9";"6";"5";"1998-02-08 14:47:35"
"325";"71";"3";"1998-04-01 22:03:01"
"561";"589";"3";"1998-01-26 06:38:30"
"535";"492";"4";"1997-11-15 15:32:22"
"922";"77";"4";"1998-04-01 13:23:53"
"207";"411";"3";"1997-10-25 00:38:21"
"125";"72";"4";"1998-04-17 15:38:42"
"524";"513";"4";"1998-01-12 16:55:38"
"240";"898";"5";"1998-01-25 21:49:30"
"834";"237";"5";"1998-03-25 18:47:17"
"7";"563";"2";"1998-04-09 11:26:18"
"895";"988";"3";"1997-11-13 13:17:25"
"13";"815";"4";"1998-02-01 00:32:14"
"894";"886";"3";"1997-11-19 20:40:20"
"407";"258";"4";"1998-01-07 15:17:07"
"384";"751";"4";"1998-03-30 13:08:11"
"889";"210";"4";"1997-11-22 02:59:02"
"13";"21";"3";"1997-12-17 19:50:40"
"564";"117";"4";"1998-03-01 02:42:54"
"699";"286";"3";"1997-11-28 02:34:06"
"676";"892";"4";"1998-04-15 21:18:20"
"95";"381";"4";"1997-11-26 16:14:38"
"323";"1017";"3";"1997-11-05 11:16:34"
"738";"269";"2";"1998-04-18 19:24:14"
"834";"294";"3";"1998-03-25 18:09:19"
"682";"732";"3";"1998-02-26 15:29:00"
"864";"93";"3";"1998-03-02 22:52:28"
"686";"467";"5";"1997-11-14 19:42:16"
"704";"633";"5";"1998-03-31 23:30:19"
"896";"774";"3";"1998-02-10 22:19:33"
"665";"815";"4";"1998-01-08 17:16:48"
"823";"22";"5";"1997-11-01 23:34:18"
"655";"466";"3";"1998-02-14 13:43:50"
"782";"1387";"3";"1998-04-02 03:41:18"
"830";"226";"5";"1998-04-02 21:03:26"
"346";"92";"4";"1998-01-31 16:15:24"
"757";"176";"5";"1998-02-25 19:28:50"
"489";"303";"4";"1998-04-01 13:28:29"
"417";"1215";"2";"1997-11-15 23:18:32"
"318";"301";"4";"1998-01-10 19:07:14"
"621";"231";"4";"1997-09-22 18:39:35"
"845";"877";"2";"1998-01-21 16:08:39"
"804";"175";"4";"1997-11-13 15:09:43"
"859";"476";"5";"1998-01-25 21:48:47"
"937";"268";"1";"1997-10-13 14:03:20"
"460";"20";"4";"1997-12-23 18:27:49"
"622";"257";"3";"1997-12-20 01:01:25"
"225";"194";"5";"1997-11-14 17:51:18"
"167";"8";"5";"1998-04-16 11:50:37"
"279";"662";"2";"1997-09-26 18:50:31"
"802";"681";"4";"1997-10-04 14:29:15"
"751";"193";"5";"1998-03-05 18:32:36"
"671";"121";"4";"1997-09-27 16:39:47"
"12";"195";"4";"1997-11-19 14:14:30"
"184";"161";"2";"1998-03-14 18:07:20"
"651";"242";"5";"1997-11-21 12:33:50"
"497";"809";"3";"1997-11-12 16:23:29"
"256";"761";"4";"1997-12-15 02:44:04"
"842";"268";"5";"1998-03-29 21:34:19"
"271";"956";"4";"1998-01-26 18:09:57"
"517";"1";"3";"1998-04-15 14:04:52"
"709";"405";"3";"1997-11-18 07:23:10"
"303";"111";"3";"1997-11-13 21:33:59"
"912";"419";"4";"1997-10-04 09:05:56"
"388";"53";"5";"1998-02-02 14:40:48"
"361";"513";"5";"1997-11-13 14:13:35"
"282";"300";"3";"1997-11-19 11:23:58"
"276";"843";"4";"1997-09-20 19:03:09"
"56";"385";"4";"1998-04-15 18:40:29"
"7";"677";"3";"1998-03-31 11:28:19"
"378";"479";"4";"1997-11-20 16:52:44"
"454";"82";"4";"1997-12-12 18:00:46"
"343";"375";"2";"1997-10-09 11:22:58"
"301";"423";"1";"1997-12-14 02:10:39"
"415";"328";"5";"1997-11-13 13:38:55"
"712";"398";"4";"1997-09-22 16:39:39"
"328";"332";"3";"1998-01-17 10:46:22"
"932";"195";"4";"1998-03-30 06:37:23"
"425";"227";"4";"1997-11-05 11:03:17"
"524";"638";"2";"1998-01-12 17:45:14"
"81";"432";"2";"1997-10-10 22:58:51"
"267";"206";"5";"1997-11-08 04:39:43"
"896";"1194";"3";"1998-02-10 21:56:44"
"660";"33";"2";"1998-03-29 16:36:33"
"151";"430";"4";"1997-11-14 14:26:58"
"885";"596";"4";"1998-01-25 04:56:30"
"786";"732";"4";"1997-12-22 23:15:53"
"710";"887";"2";"1997-12-13 22:40:12"
"629";"392";"4";"1997-11-21 10:09:07"
"106";"107";"4";"1998-01-03 22:22:41"
"934";"173";"3";"1998-03-29 14:36:05"
"471";"50";"3";"1998-03-13 19:22:37"
"371";"176";"4";"1997-10-21 23:25:35"
"40";"1038";"1";"1998-03-04 17:02:21"
"500";"69";"4";"1998-01-03 21:30:39"
"733";"9";"3";"1997-11-14 16:23:26"
"676";"303";"4";"1998-04-15 21:10:03"
"522";"510";"5";"1997-10-15 21:19:50"
"1";"195";"5";"1997-10-15 02:20:55"
"425";"1016";"3";"1997-11-05 11:10:54"
"712";"1043";"3";"1997-09-22 16:33:08"
"551";"210";"4";"1998-04-16 22:49:47"
"363";"1019";"5";"1998-04-02 02:53:34"
"416";"607";"5";"1998-04-21 23:37:02"
"224";"1381";"3";"1998-02-21 20:43:09"
"182";"763";"3";"1998-01-24 00:38:12"
"639";"580";"2";"1998-03-30 03:33:01"
"870";"949";"3";"1997-12-01 15:34:09"
"747";"529";"5";"1998-02-28 01:28:19"
"249";"175";"4";"1997-11-15 02:35:06"
"507";"892";"5";"1998-03-15 09:26:49"
"291";"122";"3";"1997-09-21 06:31:29"
"43";"866";"4";"1998-01-04 20:26:57"
"308";"321";"3";"1998-02-17 14:26:48"
"752";"1279";"3";"1998-03-29 18:54:51"
"99";"763";"5";"1998-01-24 18:58:58"
"681";"310";"3";"1998-01-21 16:06:12"
"195";"823";"4";"1997-12-07 06:08:24"
"396";"405";"3";"1998-01-12 20:05:14"
"432";"108";"3";"1998-03-09 01:10:08"
"363";"805";"4";"1998-04-02 03:06:45"
"134";"892";"2";"1998-04-04 20:28:52"
"460";"242";"4";"1997-12-23 18:00:38"
"92";"581";"4";"1997-09-30 18:16:29"
"145";"673";"4";"1997-09-26 08:11:39"
"454";"69";"4";"1997-12-12 17:50:18"
"279";"1437";"3";"1998-04-09 22:56:58"
"758";"520";"5";"1997-12-12 22:21:29"
"256";"174";"4";"1997-12-15 02:40:06"
"557";"750";"4";"1998-01-09 11:49:33"
"749";"280";"4";"1997-11-06 17:23:55"
"711";"402";"4";"1997-11-19 23:41:14"
"268";"579";"1";"1997-10-01 19:13:41"
"823";"193";"5";"1997-11-01 23:51:53"
"694";"118";"4";"1997-10-01 15:19:43"
"623";"88";"4";"1998-03-27 18:42:53"
"222";"91";"2";"1997-10-30 00:56:17"
"204";"322";"3";"1998-04-12 11:39:07"
"120";"742";"4";"1998-03-09 21:42:29"
"145";"563";"3";"1997-10-20 07:28:00"
"458";"79";"5";"1998-02-02 02:09:52"
"210";"435";"4";"1998-02-17 12:46:47"
"42";"357";"5";"1997-12-02 21:08:07"
"303";"44";"4";"1997-11-14 02:14:40"
"279";"624";"4";"1997-10-01 16:43:16"
"456";"696";"3";"1997-12-05 22:34:38"
"939";"106";"3";"1997-11-23 02:13:39"
"751";"483";"5";"1998-03-05 18:20:49"
"95";"960";"2";"1998-03-03 16:42:09"
"745";"28";"2";"1997-11-21 11:47:51"
"174";"41";"1";"1998-02-03 11:11:03"
"308";"1065";"5";"1998-02-17 15:16:22"
"318";"384";"3";"1998-01-11 02:56:50"
"826";"184";"3";"1998-01-24 22:11:17"
"116";"905";"2";"1998-03-17 07:45:19"
"420";"190";"5";"1998-03-31 12:07:44"
"363";"155";"2";"1998-04-02 03:15:12"
"325";"604";"4";"1998-04-01 21:55:04"
"654";"1014";"3";"1998-02-19 01:53:01"
"64";"179";"5";"1998-03-12 18:51:00"
"795";"831";"2";"1997-11-26 13:16:11"
"103";"234";"3";"1997-11-24 22:12:33"
"763";"357";"4";"1997-11-07 13:11:56"
"543";"118";"3";"1997-09-21 14:13:56"
"233";"381";"4";"1997-10-24 00:52:05"
"919";"582";"5";"1997-09-27 12:13:34"
"432";"300";"4";"1998-03-09 00:56:03"
"450";"619";"3";"1997-12-17 13:57:41"
"429";"81";"3";"1997-12-17 16:00:43"
"393";"905";"3";"1998-02-17 16:14:11"
"582";"742";"3";"1997-12-24 07:58:02"
"597";"15";"5";"1997-09-27 03:29:18"
"379";"285";"5";"1997-11-26 03:12:33"
"848";"606";"4";"1998-02-09 12:34:01"
"250";"480";"5";"1997-10-28 23:00:14"
"100";"300";"4";"1998-03-31 17:11:52"
"334";"631";"4";"1998-04-02 17:04:27"
"568";"486";"4";"1997-10-26 20:15:20"
"433";"246";"4";"1997-11-26 20:11:25"
"648";"238";"3";"1997-12-15 16:18:55"
"588";"69";"2";"1998-03-16 01:45:56"
"103";"127";"4";"1997-11-24 21:05:31"
"840";"187";"3";"1998-03-29 18:00:22"
"484";"275";"3";"1998-03-29 15:26:13"
"665";"7";"4";"1998-01-08 17:17:15"
"213";"509";"4";"1997-11-07 23:16:12"
"99";"288";"4";"1998-01-24 18:44:07"
"85";"1173";"4";"1998-01-14 20:23:29"
"253";"689";"5";"1998-04-03 15:22:55"
"149";"326";"3";"1997-12-30 17:14:16"
"851";"295";"5";"1997-09-20 01:06:10"
"406";"210";"5";"1997-11-21 14:01:43"
"707";"10";"5";"1997-11-20 18:01:27"
"349";"100";"4";"1997-11-13 21:14:39"
"653";"1188";"1";"1997-11-21 20:06:08"
"833";"444";"3";"1997-09-25 18:52:32"
"907";"260";"2";"1998-01-26 21:21:51"
"437";"217";"3";"1997-11-21 17:21:35"
"712";"501";"3";"1997-09-22 16:39:00"
"162";"826";"3";"1997-10-23 16:46:05"
"771";"15";"5";"1997-11-27 16:35:03"
"378";"787";"3";"1997-11-23 21:48:00"
"629";"326";"3";"1997-11-21 09:41:43"
"109";"520";"5";"1997-11-26 16:30:42"
"459";"358";"2";"1997-11-14 23:43:03"
"406";"420";"4";"1997-11-17 15:58:32"
"894";"1226";"4";"1997-11-18 20:48:40"
"66";"280";"4";"1997-12-31 18:00:44"
"827";"245";"3";"1997-12-22 13:20:11"
"222";"569";"2";"1997-10-30 01:14:26"
"363";"95";"3";"1998-04-02 02:58:14"
"551";"229";"5";"1998-04-17 00:46:19"
"204";"333";"1";"1998-04-12 11:35:48"
"312";"675";"5";"1998-04-04 11:01:25"
"537";"690";"2";"1998-01-28 20:03:24"
"115";"178";"5";"1997-12-03 15:04:06"
"633";"121";"3";"1997-09-26 22:52:48"
"803";"242";"5";"1997-11-20 16:36:32"
"774";"188";"3";"1998-02-27 02:28:49"
"668";"257";"3";"1997-12-08 15:21:09"
"916";"713";"3";"1997-11-29 19:47:16"
"722";"748";"4";"1998-03-30 14:49:14"
"645";"61";"5";"1998-04-08 13:55:08"
"655";"252";"2";"1998-02-26 03:28:10"
"457";"566";"4";"1997-12-19 13:23:03"
"64";"451";"2";"1998-03-12 18:51:30"
"874";"191";"4";"1998-02-27 23:35:11"
"286";"329";"4";"1998-02-03 00:19:21"
"487";"82";"5";"1997-12-29 22:44:12"
"682";"410";"3";"1998-02-26 16:35:40"
"158";"221";"2";"1997-11-21 14:13:41"
"709";"628";"3";"1997-11-18 06:56:40"
"276";"403";"4";"1998-03-02 18:21:15"
"60";"546";"4";"1997-12-28 13:33:57"
"344";"313";"3";"1998-01-14 18:45:59"
"280";"1066";"4";"1998-04-04 11:58:48"
"56";"281";"2";"1998-04-15 20:40:11"
"566";"230";"2";"1997-12-09 03:48:43"
"85";"95";"4";"1997-11-13 18:05:14"
"230";"447";"1";"1997-11-25 16:18:33"
"886";"578";"4";"1997-10-05 03:50:05"
"632";"194";"4";"1997-11-13 18:48:32"
"670";"98";"2";"1997-10-27 15:08:51"
"405";"1053";"5";"1998-01-23 05:50:56"
"158";"744";"4";"1997-11-21 14:14:22"
"271";"31";"4";"1998-01-26 18:15:25"
"524";"1107";"4";"1998-01-12 17:17:42"
"532";"228";"5";"1998-04-20 21:31:52"
"537";"294";"1";"1998-01-28 20:11:23"
"731";"494";"3";"1998-01-30 13:52:41"
"54";"295";"3";"1997-11-30 21:41:45"
"881";"227";"4";"1997-10-11 00:02:33"
"433";"754";"3";"1997-11-26 19:59:22"
"846";"239";"4";"1998-01-04 18:01:34"
"535";"657";"5";"1997-11-15 15:25:38"
"294";"354";"3";"1998-03-07 00:29:37"
"16";"180";"5";"1997-10-24 17:59:50"
"758";"462";"4";"1997-12-12 22:14:47"
"417";"302";"3";"1997-11-15 23:06:39"
"83";"717";"4";"1997-11-23 14:48:59"
"805";"998";"4";"1997-12-09 19:08:47"
"766";"481";"4";"1998-03-30 22:49:28"
"782";"1251";"3";"1998-04-02 03:53:48"
"804";"603";"5";"1997-11-13 14:25:37"
"58";"61";"5";"1998-01-08 21:21:11"
"284";"748";"3";"1998-01-20 17:54:31"
"592";"890";"1";"1997-12-20 05:49:05"
"919";"284";"3";"1997-09-26 12:54:40"
"463";"25";"3";"1997-10-20 19:14:24"
"435";"462";"5";"1998-01-06 21:02:08"
"488";"265";"4";"1998-03-30 18:47:53"
"389";"429";"4";"1997-11-19 23:02:32"
"75";"460";"5";"1998-01-05 22:40:29"
"324";"127";"4";"1997-11-26 17:20:58"
"880";"172";"5";"1997-11-22 00:01:35"
"601";"39";"1";"1997-10-08 19:40:43"
"660";"550";"2";"1998-03-29 16:59:01"
"782";"1511";"2";"1998-04-02 03:56:34"
"275";"117";"3";"1997-10-07 01:13:35"
